rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
20,9371360127,Pearson 2026 UGC NET Paper 1 Teaching & Research Aptitude by KVS Madaan | NET/SET/JRF |4000+ Practice Questions|Unit-wise PYQ| 2026 January & 2025 June Fully solved paper,Paperback,374.0,INR,5.0,1,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/714ua54acrL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Teaching-Research-Aptitude-Questions-Unit-wise/dp/9371360127/ref=zg_bs_g_books_d_sccl_20/525-5410174-7085937?psc=1,2026-03-24T12:49:22.652398,2,27,True,budget,new
21,0241745160,"Diary of a Wimpy Kid: Partypooper | Hilarious 20th Book in Jeff Kinney’s #1 International Bestseller Series Filled with Birthday Chaos, Laugh-Out-Loud ... Fun: THE BRAND-NEW, HILARIOUS WIMPY KID BOOK",Hardcover,407.2,INR,4.6,5060,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/91NDZEkcE7L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Diary-Wimpy-Kid-International-Laugh-Out-Loud/dp/0241745160/ref=zg_bs_g_books_d_sccl_21/525-5410174-7085937?psc=1,2026-03-24T12:49:22.655089,2,30,True,budget,high
22,935543135X,Don't Believe Everything You Think (English),Paperback,203.0,INR,4.5,16174,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/715qi-cIbML._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dont-Believe-Everything-You-Think/dp/935543135X/ref=zg_bs_g_books_d_sccl_22/525-5410174-7085937?psc=1,2026-03-24T12:49:22.657830,2,6,True,budget,high
23,0143475924,Can We be Strangers Again?: A National Bestseller,Paperback,215.0,INR,4.4,1096,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71zpck45b2L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Can-We-Strangers-Again-bittersweet/dp/0143475924/ref=zg_bs_g_books_d_sccl_23/525-5410174-7085937?psc=1,2026-03-24T12:49:22.660417,2,8,True,budget,high
24,B0F4NPPS95,Concepts of Physics - HC Verma - Vol 1 and 2 - Set of 2 Books - [ORIGINAL BOOKS-TOP GRADE PAPER & PRINT] - For 2026-27 Exams - Latest Editions,Paperback,914.0,INR,4.5,521,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/815FL59caCL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Concepts-Physics-ORIGINAL-BOOKS-TOP-Editions/dp/B0F4NPPS95/ref=zg_bs_g_books_d_sccl_24/525-5410174-7085937?psc=1,2026-03-24T12:49:22.662943,2,30,True,mid,medium
25,0143424688,Word Power Made Easy: | Over a million copies sold Worldwide | With Self Assessment Activities | Ideal For IELTS & TOEFL Preparations,Paperback,147.0,INR,4.4,20332,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/81LHuYV2F+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_g_books_d_sccl_25/525-5410174-7085937?psc=1,2026-03-24T12:49:22.665368,2,23,True,budget,high
26,0143473069,"Mother Mary Comes to Me: From the Booker Prize-Winning Author, Arundhati Roy",Hardcover,501.0,INR,4.7,3899,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/51EaqBT+ywL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Mother-Mary-Comes-Prize-Winning-Arundhati/dp/0143473069/ref=zg_bs_g_books_d_sccl_26/525-5410174-7085937?psc=1,2026-03-24T12:49:22.668079,2,12,True,mid,high
27,B0D6VFV3ZP,"Quantitative Aptitude (Revised Edition 2025): For All Govt. Competitive Exams for Banking, SSC CGL CHSL MTS GD, RRB Railway, Police, UPSC Civil Service, IBPS, SBI BANK PO | S Chand Exam Book 2025",Paperback,552.0,INR,4.4,1105,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/81WnvzEVwGL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Quantitative-Aptitude-Revised-2025-Competitive/dp/B0D6VFV3ZP/ref=zg_bs_g_books_d_sccl_27/525-5410174-7085937?psc=1,2026-03-24T12:49:22.670640,2,33,True,mid,high
28,9368976104,"PW 38 Years NEET Previous Year Solved Question Papers Physics, Chemistry and Biology PYQ Combo Set of 3 Books (2025 - 1988) Chapterwise Topicwise Solutions For NEET Exam 2026 [Paperback] PW",Paperback,755.0,INR,4.6,493,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/61A02oH-v9L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Previous-Question-Physics-Chemistry-Biology/dp/9368976104/ref=zg_bs_g_books_d_sccl_28/525-5410174-7085937?psc=1,2026-03-24T12:49:22.673478,2,31,True,mid,medium
29,9394417877,R D Sharma Class 8 Mathematics 2026 Edition | R D Sharma Class 8 Maths 2026-27 CBSE Examinations,Paperback,342.0,INR,3.3,4,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/91ahkckPQdL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sharma-Class-Mathematics-2026-27-Examinations/dp/9394417877/ref=zg_bs_g_books_d_sccl_29/525-5410174-7085937?psc=1,2026-03-24T12:49:22.676292,2,18,True,budget,new
