rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
11,B01LNA2MQK,Dettol Liquid Handwash Refill - Original Hand Wash- 1350ml | Germ Defence Formula | 10x Better Germ Protection,Dettol,174.0,INR,4.5,91026,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/61BacHKoINL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dettol-Liquid-Refill-Original-1500/dp/B01LNA2MQK/ref=zg_bs_g_1374408031_d_sccl_11/525-8789710-1731925?psc=1,2026-03-23T09:56:03.565154,1,18,True,budget,high
12,B07S7R626P,Dove Deeply Nourishing Body Wash|| With Moisturisers For Softer|| Smoother Skin|| For All Skin Type|| 825 ml,Dove,308.0,INR,4.4,29609,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51ZLM+t9+yL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dove-Deeply-Nourishing-Body-Wash/dp/B07S7R626P/ref=zg_bs_g_1374408031_d_sccl_12/525-8789710-1731925?psc=1,2026-03-23T09:56:03.566189,1,17,True,budget,high
13,B0CJ5KRQ2D,Sanfe Instant Tan & Dead Skin Removal Exfoliating Gel | Visibly Removes Tan | AHA Exfoliation in Minutes | Smooth & Bright Skin | 100g,Sanfe,399.0,INR,3.4,896,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/61-c5C3ocTL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sanfe-Instant-Removal-Exfoliating-Exfoliation/dp/B0CJ5KRQ2D/ref=zg_bs_g_1374408031_d_sccl_13/525-8789710-1731925?psc=1,2026-03-23T09:56:03.567147,1,25,True,budget,medium
14,B086476V1S,"Savlon Moisture Shield Germ Protection Liquid Handwash Refill Pouch, 1.3L | For Soft Moisturized Hands",Savlon,149.0,INR,4.4,31933,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/71lgwWc6wLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Savlon-Moisture-Shield-Protection-Handwash/dp/B086476V1S/ref=zg_bs_g_1374408031_d_sccl_14/525-8789710-1731925?psc=1,2026-03-23T09:56:03.568079,1,15,True,budget,high
15,B0D5D945Q4,"Pilgrim 10% Vitamin C Serum 30ml for Glowing Skin|With 5% Niacinamide, Hyaluronic & Glycolic Acid|Fades Dark Spots, Pigmentation|For All, Oily, Combination, Normal Skin |Beginner Friendly - Men, Women",Pilgrim,490.0,INR,4.0,4998,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/71BTAV8rtdL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Niacinamide-Hyaluronic-Glycolic-Pigmentation-Combination/dp/B0D5D945Q4/ref=zg_bs_g_1374408031_d_sccl_15/525-8789710-1731925?psc=1,2026-03-23T09:56:03.569009,1,28,True,budget,high
16,B09Q3MWP2S,Minimalist Dehydrated Skin Moisturizer with 10% Vitamin B5 for Oily & Acne-Prone Skin | Oil-Free Hydration & Lightweight Gel Formula for Damaged Barrier Repair | Fast-Absorbing & Non-Sticky Lightweight Winter Cream For Women & Men| 50 grams,Minimalist,331.0,INR,4.2,13183,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51g9c5DjXpL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Minimalist-Vitamin-Absorbing-Lightweight-Moisturizer/dp/B09Q3MWP2S/ref=zg_bs_g_1374408031_d_sccl_16/525-8789710-1731925?psc=1,2026-03-23T09:56:03.569941,1,37,True,budget,high
17,B0F3DGBX4T,"Be Bodywise 5% AHA BHA Exfoliating Body Wash 250ml | For Body Acne, Strawberry Skin, De-Tan | Infused with 3% Lactic Acid, 1% Salicylic Acid, 1% Glycolic Acid | Non-Drying, Paraben Free",Be,399.0,INR,4.2,10161,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/71S7D9nJ3rL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Be-Bodywise-Exfoliating-Strawberry-Non-Drying/dp/B0F3DGBX4T/ref=zg_bs_g_1374408031_d_sccl_17/525-8789710-1731925?psc=1,2026-03-23T09:56:03.570883,1,32,True,budget,high
18,B006LXDVTM,NIVEA Pearl and Beauty 50ml Deo Underarm Roll On | With Pearl Extracts & Avocado Oil | 72 H Long Lasting Floral Scent | 0% Alcohol and Dermat Approved | For Women,NIVEA,149.0,INR,4.4,33051,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/41D6xYA74xL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Extracts-Avocado-Beautiful-Underarms-Alcohol/dp/B006LXDVTM/ref=zg_bs_g_1374408031_d_sccl_18/525-8789710-1731925?psc=1,2026-03-23T09:56:03.571813,1,32,True,budget,high
19,B07C16V2TC,"Organix Mantra Epsom Bath Salt Crystal and Bath | For refreshing bath soak, relieves aches & pain - 1KG",Organix,280.0,INR,4.3,15145,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/6112Lr5lUKL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Organix-Mantra-Muscle-Relief-Relieves/dp/B07C16V2TC/ref=zg_bs_g_1374408031_d_sccl_19/525-8789710-1731925?psc=1,2026-03-23T09:56:03.572751,1,19,True,budget,high
20,B09Z6TJP7Y,Pond's Super Light Gel Oil Free Face Moisturizer 200 g | With Cera-Hyamino for Ultimate Soft Smooth Skin - Daily Use,Pond's,303.0,INR,4.4,50658,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51ibrlV3I+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Ponds-Moisturizer-Cera-Hyamino-Ultimate-Smooth/dp/B09Z6TJP7Y/ref=zg_bs_g_1374408031_d_sccl_20/525-8789710-1731925?psc=1,2026-03-23T09:56:03.573690,1,21,True,budget,high
